"year"  "month"  "day"  "julianday" "princetown" "teignmouth"
1960	7	7	188	4.6	10.2
1960	7	8	189	5.1	1
1960	7	9	190	6.1	10.9
1960	7	10	191	14.7	0
1960	7	11	192	17.3	4.8
1960	7	12	193	8.6	4.1
1960	7	13	194	14.2	0
1960	7	14	195	16.3	0
1960	7	15	196	3	0
1960	7	16	197	1.3	14
1960	7	17	198	30.5	2.5
1960	7	18	199	8.4	1.5
1960	7	19	200	3.9	3
1960	7	20	201	7.4	6.1
1960	7	21	202	4.6	1
1960	7	22	203	3.6	2.5
1960	7	23	204	6.6	1.8
1960	7	24	205	3	0
1960	7	25	206	0	0
1960	7	26	207	0.8	1
1960	7	27	208	1.3	17
1960	7	28	209	33.5	0.3
1960	7	29	210	9.1	0
1960	7	30	211	1.5	2.3
1960	7	31	212	1.8	0.8
1960	8	1	213	2.3	20.6
1960	8	2	214	1.8	0
1960	8	3	215	0	0
1960	8	4	216	2.5	0
1960	8	5	217	0	0
1960	8	6	218	0	0
1960	8	7	219	0	0
1960	8	8	220	0.8	0.5
1960	8	9	221	0.5	11.7
1960	8	10	222	13	19.3
1960	8	11	223	2.5	2.5
1960	8	12	224	1.8	1
1960	8	13	225	0.8	3.3
1960	8	14	226	6.1	3.6
1960	8	15	227	4.3	0
1960	8	16	228	0	0
1960	8	17	229	0	0
1960	8	18	230	0	0
1960	8	19	231	0	0.3
1960	8	20	232	5.6	0
1960	8	21	233	0	2.8
1960	8	22	234	7.9	0
1960	8	23	235	2.8	18.5
1960	8	24	236	38.4	1.5
1960	8	25	237	11.4	12.2
1960	8	26	238	11.2	12.7
1960	8	27	239	0.5	13.5
1960	8	28	240	11.2	9.9
1960	8	29	241	19.6	0.3
1960	8	30	242	8.4	0.3
1960	8	31	243	0.5	1.3
1960	9	1	244	5.1	0.3
1960	9	2	245	1	10.2
1960	9	3	246	31.5	0.3
1960	9	4	247	8.9	0
1960	9	5	248	0	0
1960	9	6	249	0	5.8
1960	9	7	250	20.3	0
1960	9	8	251	0	0
1960	9	9	252	0	0
1960	9	10	253	0	0
1960	9	11	254	0	0
1960	9	12	255	0	0
1960	9	13	256	0	0
1960	9	14	257	3.3	8.6
1960	9	15	258	23.4	4.1
1960	9	16	259	0	7.4
1960	9	17	260	20.3	5.1
1960	9	18	261	5.6	0.8
1960	9	19	262	0.5	1.8
1960	9	20	263	3.6	0
1960	9	21	264	0	0
1960	9	22	265	5.3	8.6
1960	9	23	266	22.6	0
1960	9	24	267	0	0
1960	9	25	268	0	0
1960	9	26	269	0	0
1960	9	27	270	0	31.2
1960	9	28	271	25.9	1
1960	9	29	272	1	55.6
1960	9	30	273	77.2	49.3
1960	10	1	274	36.1	14.5
1960	10	2	275	29.5	33.5
1960	10	3	276	39.1	2.5
1960	10	4	277	6.4	5.1
1960	10	5	278	18	7.1
1960	10	6	279	23.9	4.1
1960	10	7	280	7.4	4.6
1960	10	8	281	19.1	3
1960	10	9	282	23.6	0.3
1960	10	10	283	11.2	0
1960	10	11	284	1.3	0
1960	10	12	285	5.3	0
1960	10	13	286	0.8	0
1960	10	14	287	0	0
1960	10	15	288	0	0
1960	10	16	289	0	0
1960	10	17	290	0	0
1960	10	18	291	2.5	28.4
1960	10	19	292	14.7	5.1
1960	10	20	293	1.5	5.8
1960	10	21	294	14.7	12.7
1960	10	22	295	6.6	0.5
1960	10	23	296	1.8	14
1960	10	24	297	31.8	1
1960	10	25	298	8.1	3.8
1960	10	26	299	1.3	16
1960	10	27	300	50.8	7.1
1960	10	28	301	8.6	0
1960	10	29	302	0	0
1960	10	30	303	0	0.3
1960	10	31	304	1.3	18
1960	11	1	305	34.5	4.1
1960	11	2	306	21.8	3.3
1960	11	3	307	26.4	5.6
1960	11	4	308	11.7	2
1960	11	5	309	9.1	0.8
1960	11	6	310	13.2	0.3
1960	11	7	311	0.3	0
1960	11	8	312	0	0.5
1960	11	9	313	9.1	18.8
1960	11	10	314	32	6.4
1960	11	11	315	10.4	2.8
1960	11	12	316	4.6	2
1960	11	13	317	7.1	3.8
1960	11	14	318	20.3	3
1960	11	15	319	5.1	7.6
1960	11	16	320	2.5	11.4
1960	11	17	321	18	4.3
1960	11	18	322	9.4	1.8
1960	11	19	323	6.4	3
1960	11	20	324	17.3	3.8
1960	11	21	325	6.1	2.5
1960	11	22	326	10.4	1.3
1960	11	23	327	10.7	0.3
1960	11	24	328	6.1	2.5
1960	11	25	329	16.5	14
1960	11	26	330	36.6	3.3
1960	11	27	331	11.4	1.8
1960	11	28	332	0	0
1960	11	29	333	0.8	0.8
1960	11	30	334	20.3	10.9
1960	12	1	335	51.1	1.5
1960	12	2	336	8.4	0.8
1960	12	3	337	17.5	21.1
1960	12	4	338	57.2	1
1960	12	5	339	5.1	6.4
1960	12	6	340	5.1	0.3
1960	12	7	341	2	0
1960	12	8	342	0	0
1960	12	9	343	0	2.5
1960	12	10	344	3.8	0
1960	12	11	345	0	3
1960	12	12	346	4.1	1
1960	12	13	347	0.8	0.3
1960	12	14	348	0	0
1960	12	15	349	0	0
1960	12	16	350	0	0
1960	12	17	351	0.5	0.3
1960	12	18	352	0.5	1.3
1960	12	19	353	3	11.7
1960	12	20	354	6.9	0.8
1960	12	21	355	15	0
1960	12	22	356	1	0.5
1960	12	23	357	3.3	4.6
1960	12	24	358	4.6	0
1960	12	25	359	3.8	9.9
1960	12	26	360	33.5	2
1960	12	27	361	2.3	5.8
1960	12	28	362	7.9	4.3
1960	12	29	363	19.1	5.6
1960	12	30	364	14.7	1.5
1960	12	31	365	4.6	0
1961	1	1	366	2	11.2
1961	1	2	367	33	4.6
1961	1	3	368	3.6	2.3
1961	1	4	369	4.8	0
1961	1	5	370	0	12.2
1961	1	6	371	25.9	0
1961	1	7	372	0	3.6
1961	1	8	373	7.6	0.5
1961	1	9	374	6.6	5.8
1961	1	10	375	15.2	0.8
1961	1	11	376	0.8	0
1961	1	12	377	0	0.3
1961	1	13	378	1.8	0
1961	1	14	379	5.8	0
1961	1	15	380	0	0
1961	1	16	381	0	0
1961	1	17	382	0	0.8
1961	1	18	383	6.9	1.5
